stream,season,nds.id,nutrient,N,P,Si,top,cr.area,gpp.area,chla,cr.nrr,chla.nrr,gpp.nrr,cr.es,gpp.es,chla.es,type,position,river_mile,Si.mgL,oP.mgPL,NH4.mgNL,NO3.mgNL,DOC.mgL,TDN.mgL,DIN.mgNL,N.P.ratio,N.Si.ratio,P.Si.ratio
reecer,summer,W3,NSi,1,0,1,sponge,-14.96546852,2.303834594,NA,0.996210227393759,NA,NA,-0.0037969719895514,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,W4,NPSi,1,1,1,sponge,-24.19673353,9.876969488,NA,1.61071024137288,NA,NA,0.476675225430958,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,W5,NSi,1,0,1,sponge,-13.50608757,0,NA,0.899063236899563,NA,NA,-0.106401905605531,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,W6,control,0,0,0,sponge,-17.42373299,1.906147303,NA,1.15985015643306,NA,NA,0.14829082128566,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,W8,NSi,1,0,1,sponge,-13.43792546,0,NA,0.8945258720311,NA,NA,-0.111461452995964,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,X1,NPSi,1,1,1,sponge,-9.209080889,0.102275832,NA,0.613023277838428,NA,NA,-0.489352370131624,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,X2,P,0,1,0,sponge,-9.792369795,0.027861397,NA,0.651851221842049,NA,NA,-0.427938930453001,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,X3,control,0,0,0,sponge,-12.90324396,2.261797775,NA,0.858933589839173,NA,NA,-0.1520636710003,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,X5,Si,0,0,1,sponge,-11.35507005,1.085760288,NA,0.755875895329641,NA,NA,-0.279878075895146,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,X6,P,0,1,0,sponge,-10.08401425,1.268030397,NA,0.671265193976994,NA,NA,-0.398590998067761,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Y2,N,1,0,0,sponge,-14.04043125,1.213284058,NA,0.934633031339866,NA,NA,-0.067601306584236,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Y3,NP,1,1,0,sponge,-19.43104941,8.176407781,NA,1.29347170958036,NA,NA,0.25732985118742,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Y4,control,0,0,0,sponge,-12.83749752,0.740688927,NA,0.854557029502609,NA,NA,-0.157172038451519,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Y6,PSi,0,1,1,sponge,-11.41930499,0.402967894,NA,0.760151839253382,NA,NA,-0.274237077165531,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Z6,N,1,0,0,sponge,-14.58734772,1.615599771,NA,0.97103976195548,NA,NA,-0.0293878620385091,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Z7,NSi,1,0,1,sponge,-16.79951153,3.502319427,NA,1.11829744448291,NA,NA,0.111807389869126,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,AA4,NSi,1,0,1,glass,-9.983940171,8.625537122,1.319986482,NA,25.1313743099511,1.49476528915365,NA,0.401969197295659,3.2241170380805,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,AA5,NSi,1,0,1,glass,NA,NA,NA,NA,NA,NA,NA,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,AA8,N,1,0,0,glass,-4.849370217,6.009450688,0.119219385,NA,2.26983157046995,1.04140973115656,NA,0.0405753060054423,0.819705630709643,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,BB2,Si,0,0,1,glass,-3.440042978,5.537579735,0.777124885,NA,14.795769984645,0.959636699340923,NA,-0.0412005043325952,2.69434132806976,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,BB3,PSi,0,1,1,glass,-6.409696803,3.590244765,0.351491569,NA,6.69208837195576,0.622172645990917,NA,-0.474537658855451,1.90092598864942,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,BB5,P,0,1,0,glass,-4.818211622,3.227011604,0.376337468,NA,7.16513229804973,0.559226036028792,NA,-0.581201529724376,1.96922652559672,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,CC1,Si,0,0,1,glass,-5.780233255,1.96046154,0.720711926,NA,13.7217171758519,0.339738826610399,NA,-1.07957811358395,2.61897977305585,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,CC2,PSi,0,1,1,glass,-5.27390608,3.935954075,0.272681455,NA,5.19161355546903,0.682082454437192,NA,-0.382604727512304,1.64704454586686,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,CC3,NP,1,1,0,glass,-9.932116096,5.50028263,0.052523445,NA,0.999999904804425,0.953173285277384,NA,-0.0479585605063767,-9.51955790654004e-08,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,CC4,NPSi,1,1,1,glass,NA,NA,NA,NA,NA,NA,NA,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,CC6,NPSi,1,1,1,glass,-8.505001116,5.084551647,0.195625564,NA,3.72453759225641,0.881129048005579,NA,-0.126551184765493,1.31494270781897,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,CC7,NPSi,1,1,1,glass,-8.148449764,6.120302628,0.052523445,NA,0.999999904804425,1.06061985451511,NA,0.0588535056240316,-9.51955790654004e-08,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,DD1,NP,1,1,0,glass,-8.495488989,6.953573752,0.10832214,NA,2.0623576707166,1.20502184768866,NA,0.186497697640212,0.723849828708124,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,DD3,PSi,0,1,1,glass,-8.810616561,6.802602883,0.114422716,NA,2.17850723819551,1.17885930134949,NA,0.164547277156184,0.778639889129175,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,DD5,PSi,0,1,1,glass,-13.61976402,9.573009045,0.148212241,NA,2.82182988741219,1.6589577473063,NA,0.506189542111397,1.03738557075334,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,DD8,NPSi,1,1,1,glass,-7.609455252,7.015238676,0.115538429,NA,2.19974942620867,1.21570809095093,NA,0.195326697941962,0.788343456699619,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,U5,N,1,0,0,glass,-4.397220487,7.196642916,0.127385598,NA,2.42530903815343,1.24714459831529,NA,0.220856616924323,0.885958954683649,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,U6,N,1,0,0,glass,-5.352984144,7.548134141,0.304954238,NA,5.80605877945946,1.30805638562092,NA,0.26854236037875,1.75890198946774,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,U7,N,1,0,0,glass,-4.540585035,6.690515648,0.240829865,NA,4.58518747340474,1.1594351071381,NA,0.147932909901575,1.52283099329231,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,U8,P,0,1,0,glass,NA,NA,NA,NA,NA,NA,NA,NA,NA,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,V1,control,0,0,0,glass,-2.485693172,3.211493819,0.052523445,NA,0.999999904804425,0.556536876379431,NA,-0.586021845629195,-9.51955790654004e-08,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,V2,P,0,1,0,glass,-1.385485007,4.824104554,0.377921422,NA,7.19528938026729,0.835994783464021,NA,-0.179132905792476,1.97342655916464,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,V4,Si,0,0,1,glass,-1.577717698,4.736254885,1.298503,NA,24.7223478274942,0.820770846214953,NA,-0.197511323940403,3.20770760491986,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,V5,NPSi,1,1,1,glass,-5.305195961,6.03989596,0.052523445,NA,0.999999904804425,1.04668575456945,NA,0.0456287479355572,-9.51955790654004e-08,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,V6,control,0,0,0,glass,-4.970678681,7.260782223,0.052523445,NA,0.999999904804425,1.25825964059242,NA,0.229729528550341,-9.51955790654004e-08,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,V8,control,0,0,0,glass,-2.106357596,6.930735517,0.052523445,NA,0.999999904804425,1.20106408825169,NA,0.183207904081856,-9.51955790654004e-08,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,W7,Si,0,0,1,glass,-7.313391943,6.256694038,1.249257,NA,23.7847475746548,1.08425584871734,NA,0.0808938979704265,3.16904451703225,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,X4,NP,1,1,0,glass,-5.928639496,7.038159679,0.151284,NA,2.88031345998787,1.21968019369565,NA,0.198588688066399,1.05789912849875,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,X7,control,0,0,0,glass,-5.511265235,5.678972129,0.052523445,NA,0.999999904804425,0.98413934070832,NA,-0.0159877855442303,-9.51955790654004e-08,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,X8,NSi,1,0,1,glass,-5.56043458,3.925851717,0.594784,NA,11.324160922407,0.680331762988831,NA,-0.385174713041746,2.42693857788756,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Y1,N,1,0,0,glass,-2.708612615,4.703042747,0.308333,NA,5.87038741742974,0.815015337849641,NA,-0.204548346470946,1.76992063122427,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Y5,P,0,1,0,glass,-3.495322122,3.739141658,0.223037,NA,4.24642707209827,0.64797578197784,NA,-0.433901956819256,1.44607794044116,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Y7,Si,0,0,1,glass,-7.858529686,5.796021911,0.67854111,NA,12.9188221641952,1.00442352113233,NA,0.00441376611981126,2.55868533043681,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Y8,NP,1,1,0,glass,-3.654836623,6.289835898,0.210835555,NA,4.01412235867979,1.08999917823355,NA,0.0861769423265959,1.38981873288907,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Z1,NP,1,1,0,glass,-2.970561577,5.014758521,0.227138856,NA,4.32452277982501,0.869034225307495,NA,-0.140372769788625,1.46430179437109,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Z2,P,0,1,0,glass,-2.572606183,5.206348433,0.241109913,NA,4.59051933945695,0.902235862047214,NA,-0.102879305244283,1.52399316352313,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Z3,Si,0,0,1,glass,-3.567494668,4.775292361,0.052523445,NA,0.999999904804425,0.827535858442671,NA,-0.189302839204323,-9.51955790654004e-08,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Z4,NSi,1,0,1,glass,-4.379791855,5.676735996,0.052523445,NA,0.999999904804425,0.983751829305488,NA,-0.0163816197295208,-9.51955790654004e-08,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Z5,PSi,0,1,1,glass,-4.930199279,4.934519925,0.052523445,NA,0.999999904804425,0.855129251454294,NA,-0.156502650179033,-9.51955790654004e-08,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
reecer,summer,Z8,NSi,1,0,1,glass,-2.77158388,2.911980862,0.052523445,NA,0.999999904804425,0.504632680102369,NA,-0.68392448049979,-9.51955790654004e-08,trib,1,153,24.340714495,0.07425,0.01265,0.1755,8.9345,0.319,0.18815,5.61101491101491,0.0154596940889841,0.00275524024337118
ringer,fall,K3,P,0,1,0,sponge,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,K5,P,0,1,0,sponge,-3.81310032,2.324119355,0,0.334552446757287,NA,NA,-1.09496162020275,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,L1,control,0,0,0,sponge,-10.30715468,3.22807088,0,0.904325490523632,NA,NA,-0.100565927505553,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,L3,control,0,0,0,sponge,-10.57277065,5.184997275,0,0.927630010521499,NA,NA,-0.0751223212548723,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,L5,N,1,0,0,sponge,-14.3835915,6.79124876,0,1.26198246194643,NA,NA,0.2326838669911,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,L6,NPSi,1,1,1,sponge,-13.11972047,2.921402487,0,1.15109339268844,NA,NA,0.140712266924522,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,L7,PSi,0,1,1,sponge,-8.327108356,3.291571515,0,0.730600886711747,NA,NA,-0.313887950945607,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,L8,control,0,0,0,sponge,-11.79767735,4.466440781,0,1.03510044117998,NA,NA,0.0344984666271464,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,M1,NP,1,1,0,sponge,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,M2,N,1,0,0,sponge,-12.06987884,0.192173425,0,1.05898275920157,NA,NA,0.0573087862238299,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,N4,N,1,0,0,sponge,-15.15482905,4.298802033,0,1.32964902923559,NA,NA,0.284915019616361,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,N6,NPSi,1,1,1,sponge,-12.65694832,1.36014873,0,1.11049085352586,NA,NA,0.104802127961704,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,N8,NP,1,1,0,sponge,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,O1,NP,1,1,0,sponge,-3.408038579,2.639035002,0,0.299013283040945,NA,NA,-1.2072672816921,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,O2,NSi,1,0,1,sponge,-1.990322487,4.009493891,0,0.174626210165354,NA,NA,-1.74510753134826,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,O4,Si,0,0,1,sponge,-14.50736816,3.923386718,0,1.2728423347479,NA,NA,0.241252458603872,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,O6,NP,1,1,0,sponge,-11.96217707,5.249992755,0,1.04953325941144,NA,NA,0.0483455504971745,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,O8,P,0,1,0,sponge,-12.60737045,3.475919173,0,1.10614100790902,NA,NA,0.100877388562154,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,P3,NPSi,1,1,1,sponge,-6.29410348,5.507281614,0,0.552229824201833,NA,NA,-0.593790971162173,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,P4,N,1,0,0,sponge,-9.683331012,3.783434716,0,0.849592670256657,NA,NA,-0.16299825581904,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,P6,control,0,0,0,sponge,-12.91285942,1.148337488,0,1.13294389107336,NA,NA,0.124819458377723,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,P8,PSi,0,1,1,sponge,-11.47762794,3.981497647,0,1.00702005928257,NA,NA,0.006995533381695,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,Q2,N,1,0,0,sponge,-15.28670962,3.008661266,0,1.34121992002538,NA,NA,0.293579587889576,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,Q6,NPSi,1,1,1,sponge,-14.84947482,4.699537366,0,1.3028579678417,NA,NA,0.264560288242554,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,Q7,NP,1,1,0,sponge,-14.19514431,1.721436465,0,1.245448549065,NA,NA,0.219495745404773,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,R1,Si,0,0,1,sponge,-1.043101187,1.509823196,0,0.091519242883775,NA,NA,-2.39120602407089,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,R2,PSi,0,1,1,sponge,-12.62475111,2.847624488,0,1.10766594610662,NA,NA,0.102255050183484,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,R4,Si,0,0,1,sponge,-9.873566056,2.988485514,0,0.866283445239777,NA,NA,-0.143543119999934,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,R5,PSi,0,1,1,sponge,-11.35277226,2.00534272,0,0.996065515806112,NA,NA,-0.00394224463907756,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,R6,control,0,0,0,sponge,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,R8,NSi,1,0,1,sponge,-9.289164003,3.306280635,0,0.815009384681849,NA,NA,-0.204555650860517,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,S3,P,0,1,0,sponge,-12.31939687,0,0,1.08087488383536,NA,NA,0.0777707908256693,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,S4,P,0,1,0,sponge,-12.23412071,3.068102869,0,1.07339295428097,NA,NA,0.0708246168122419,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,S5,NSi,1,0,1,sponge,-5.454666321,3.687354329,0,0.47857958374804,NA,NA,-0.736932762695983,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,S7,NPSi,1,1,1,sponge,-13.19347747,4.073590204,0,1.15756465825836,NA,NA,0.146318365684526,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,T1,NSi,1,0,1,sponge,-8.404807662,2.354202658,0,0.737418040930665,NA,NA,-0.304600327885134,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,T2,Si,0,0,1,sponge,-4.786457637,2.014475684,0,0.419952526651187,NA,NA,-0.867613605876184,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,T3,Si,0,0,1,sponge,-5.611695362,2.829920707,0,0.492356942188612,NA,NA,-0.708551333278841,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,T6,PSi,0,1,1,sponge,-13.39056014,4.985800062,0,1.1748562278287,NA,NA,0.161145780814887,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,T7,NSi,1,0,1,sponge,-15.46987707,6.201533591,0,1.35729060094672,NA,NA,0.305490507481424,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,K1,control,0,0,0,glass,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,K2,control,0,0,0,glass,-0.046506647,1.609785033,0.417675614,NA,0.904229460377088,0.498050701215994,NA,-0.697053397469067,-0.100672122948038,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,K4,Si,0,0,1,glass,-0.046506647,2.502457644,0.667110948,NA,1.44423411926004,0.774234297628436,NA,-0.255880741085614,0.367579159780142,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
ringer,fall,K6,NPSi,1,1,1,glass,-0.291676479,1.854954865,0.339847841,NA,0.735739458032492,0.573903690429745,NA,-0.555293683448096,-0.306879220163536,mainstem,2,149,12.4343508,0.0355,0,0.193,6.68,0.1145,0.193,12.0382293762575,0.03104303603852,0.00257870448122087
